date;ru_exchange;ru_exchange_rate_h1;ru_exchange_rate_h12;ru_gap;ru_gdp;ru_gdp_log;ru_inflation;ru_interest;ru_m1;ru_m1_log;ru_inflation_rate;us_gap;us_gdp;us_gdp_log;us_inflation;us_interest;us_m1;us_m1_log;us_inflation_rate;vix;ru_interest_lag;us_interest_lag;ru_exchange_log;ru_inflation_log;us_inflation_log;diff_inflation_rate;diff_gap;real_exchange_rate;diff_interest_lag;diff_interest;diff_m1;diff_gdp
2018-07-01;62,7805;8,10698141509043e-02;0,009489638396901867;1,051535093665752;27196843,50000002;17,1186114767380;173,57310;7,25;9053100000000;29,8341283564229;2,70008439930058e-03;1,002696945163990;5187828,99999972;15,4618258631967;115,5696600177480;2,17;3,68070e+12;28,9341240674117;6,74632622832405e-05;12,83;7,25;2,19;4,13964451570194;5,15659883630260;4,74987346519664;2,63262113701734e-03;0,048838148501761935;3,73291914459598;5,06;5,08;0,900004289011264;1,656785613541329
2018-08-01;68,0821;-3,72819368531045e-02;-0,023667281405344021;1,060665016370311;27839819,06794284;17,1419778944131;173,59040;7,25;9149900000000;29,8447640661945;9,96698221094050e-05;1,008271062637653;5265757,32630601;15,4767355348596;115,6338638557610;2,19;3,69090e+12;28,9368914466806;5,55542328350977e-04;12,86;7,25;2,17;4,22071432985284;5,15669850115800;4,75042885326848;-4,55872506241572e-04;0,052393953732657428;3,81444468196332;5,08;5,06;0,907872619513864;1,665242359553510
2018-09-01;65,5906;2,79527117686218e-03;-0,018076553198995704;1,034924115376616;27981874,91492742;17,1470675340677;173,86820;7,50;9138700000000;29,8435392593312;1,60031891164492e-03;1,005521305493743;5275528,10301314;15,4785893466306;115,7682333167470;2,24;3,67570e+12;28,9327647066455;1,16202517589148e-03;12,12;7,25;2,19;4,18343239299974;5,15829754092385;4,75159020381569;4,38293735753437e-04;0,029402809882873138;3,77672505589158;5,06;5,26;0,910774552685663;1,668478187437071
2018-10-01;65,7742;1,29902950803116e-02;-0,029324664890141960;1,074414286290303;29220584,10000078;17,1903839538201;174,47670;7,50;9048400000000;29,8336090624301;3,49977741760710e-03;1,008415631231656;5285745,00000016;15,4805241323471;115,9727684007050;2,37;3,72220e+12;28,9453360072563;1,76676345572613e-03;21,23;7,50;2,24;4,18622766417660;5,16179120837201;4,75335540838072;1,73301396188097e-03;0,065998655058646882;3,77779186418531;5,26;5,13;0,888273055173819;1,709859821472977
2018-11-01;66,6342;4,16856822322291e-02;-0,039059127510379099;1,049751238700496;28738476,98019469;17,1737474441767;175,34910;7,50;8980900000000;29,8261212159378;5,00009456850115e-03;1,016122722117194;5224649,01284849;15,4688981789844;115,5843351807220;2,56;3,68000e+12;28,9339338681094;-3,34934851810120e-03;18,07;7,50;2,37;4,19921795925691;5,16677884398106;4,75000043823884;8,34944308660235e-03;0,033628516583302570;3,78243955351470;5,13;4,94;0,892187347828457;1,704849265192307
2018-12-01;69,4706;-4,97545619958562e-02;-0,115291382031601053;1,104951732452579;29908111,56171682;17,2136402912580;176,82200;7,75;9339000000000;29,8652202960561;8,39981499762477e-03;1,018995082649780;5180273,93204217;15,4603684954711;115,2151631121430;2,69;3,80070e+12;28,9662063762225;-3,19396281513207e-03;25,42;7,50;2,56;4,24090364148914;5,17514357685137;4,74680136383743;1,15937778127568e-02;0,085956649802799046;3,81256142847521;4,94;5,06;0,899013919833600;1,753271795786997
2019-01-01;66,0987;-5,18295022396131e-03;-0,047444674129795139;1,056825159774157;24552081,80000029;17,0163072069803;178,60790;7,75;8989870000000;29,8271195037958;1,00999875581094e-02;1,008884100535090;5120260,99999991;15,4487159722789;115,4348319579190;2,59;3,74850e+12;28,9523768758895;1,90659666525139e-03;16,57;7,75;2,69;4,19114907949329;5,18519290038688;4,74870614525419;8,19339089285798e-03;0,047941059239067441;3,75466232436060;5,06;5,16;0,874742627906315;1,567591234701396
2019-02-01;65,7570;-1,56687500476638e-02;0,018590660001625459;1,056960035842670;24966649,61070185;17,0330514766696;179,39380;7,75;9029700000000;29,8315402602142;4,40014131513777e-03;1,004542208121905;5213352,60691172;15,4667337013844;115,9227811268230;2,49;3,70510e+12;28,9407313648657;4,22705314009453e-03;14,70;7,75;2,59;4,18596612926932;5,18958338938424;4,75292428950192;1,73088175043246e-04;0,052417827720765420;3,74930702938700;5,16;5,26;0,890808895348531;1,566317775285198
2019-03-01;64,7347;-6,64470333441969e-04;0,182976066117438663;1,026625047531002;26491407,14250175;17,0923309795997;179,96790;7,75;8980600000000;29,8260878111554;3,20022208125348e-03;1,008122959817108;5306449,57328403;15,4844335393186;116,5767430768770;2,48;3,75730e+12;28,9547217302774;5,64135835680601e-03;13,71;7,75;2,49;4,17029737922166;5,19277850165360;4,75854979498986;-2,44113627555254e-03;0,018502087713894388;3,73606867255793;5,26;5,27;0,871366080878023;1,607897440281135
2019-04-01;64,6917;5,65088208919295e-03;0,130226053640144279;1,066833970829387;26567530,50000109;17,0952003702476;180,48980;7,75;9113800000000;29,8408108642679;2,89996160426398e-03;1,009520629292559;5352102,99999997;15,4930001257470;117,1940171194950;2,47;3,82380e+12;28,9722658084947;5,29500161289409e-03;13,12;7,75;2,48;4,16963290888822;5,19567426648091;4,76383082737142;-2,39504000863011e-03;0,057313341536827878;3,73778946977873;5,27;5,28;0,868545055773168;1,602200244500549
2019-05-01;65,0583;-3,09497840103967e-02;0,083897013697623812;1,035171945908179;26436367,22952461;17,0902511667426;181,10340;7,75;9110700000000;29,8404706628873;3,39963809589228e-03;1,005156991912550;5378329,00821394;15,4978882906251;117,4434948900620;2,44;3,79130e+12;28,9637300841247;2,12875858937944e-03;18,71;7,75;2,47;4,17528379097741;5,19906813887106;4,76595732336468;1,27087950651283e-03;0,030014953995629812;3,74217297547103;5,28;5,31;0,876740578762654;1,592362876117521
2019-06-01;63,0756;4,80014713182619e-03;0,103465278675141548;1,031382891653601;27835095,40985373;17,1418082072876;181,17590;7,50;9192800000000;29,8494416848898;4,00323792927315e-04;1,013811029078727;5451434,95461833;15,5113894264089;117,4668834310530;2,30;3,83130e+12;28,9742252871167;1,99147181484172e-04;15,08;7,75;2,44;4,14433400696702;5,19946838255580;4,76615645071900;2,01176611443143e-04;0,017571862574873753;3,71102207513022;5,31;5,20;0,875216397773098;1,630418780878644
2019-07-01;63,3791;4,79128943486584e-02;0,146289656479946295;1,041029629732044;28245508,19999972;17,1564450011447;181,53820;7,25;9254200000000;29,8560986184556;1,99971409000854e-03;1,008121030840521;5397763,99999887;15,5014953517079;117,6631637358380;2,22;3,86350e+12;28,9825946243201;1,67094162245474e-03;16,12;7,50;2,30;4,14913415409884;5,20146609987911;4,76782599787167;3,28772467553806e-04;0,032908598891522312;3,71549405209140;5,20;5,03;0,873503994135536;1,654949649436805
2019-08-01;66,4897;-3,16912086467562e-02;0,115605392045171840;1,027550038837655;28504816,44564802;17,1655836290532;181,10250;7,25;9367600000000;29,8682780427641;-2,40004583057452e-03;1,012127343118979;5492946,90578307;15,5189754464821;117,6572019508790;2,06;3,85070e+12;28,9792760658831;-5,06682360877919e-05;18,98;7,25;2,22;4,19704704844750;5,19906316932197;4,76777532835190;-2,34937759448672e-03;0,015422695718675161;3,76575920747743;5,03;5,19;0,889001976880969;1,646608182571089
2019-09-01;64,4156;-8,45284051428408e-03;0,212719247784510124;1,001838296938268;28750599,88326155;17,1741691904947;180,81280;7,00;9411900000000;29,8729959620028;-1,59964660896439e-03;1,006998998849346;5497003,64288222;15,5197137095463;117,7493803183130;2,03;3,87800e+12;28,9863406727490;7,83448576930246e-04;16,24;7,25;2,06;4,16535583980074;5,19746224191230;4,76855847019319;-2,38309518589463e-03;-0,005160701911078425;3,73645206808164;5,19;4,97;0,886655289253831;1,654455480948428
2019-10-01;63,8734;3,25583246007444e-03;0,216742360421992686;1,039370717945474;29876415,90000046;17,2125799612352;181,04780;6,50;9354600000000;29,8668893168570;1,29968674784076e-03;1,006705028201235;5511056,00000041;15,5222668143090;118,0185778391280;1,88;3,92490e+12;28,9983619891314;2,28619055223289e-03;13,22;7,00;2,03;4,15690299928646;5,19876108479841;4,77084205138804;-9,86503804392136e-04;0,032665689744239446;3,72898396587609;4,97;4,62;0,868527327725623;1,690313146926147
2019-11-01;64,0817;-3,45465722889928e-02;0,168729386295580319;0,993821802776859;28539894,92275464;17,1668134882527;181,55480;6,50;9394000000000;29,8710923035334;2,80036542835660e-03;1,007015084399188;5431080,75564071;15,5076487062934;117,9552911988000;1,77;3,92610e+12;28,9986676826760;-5,36243034670925e-04;12,62;6,50;1,88;4,16015883174653;5,20155753650836;4,77030566452365;3,33660846302752e-03;-0,013193281622328690;3,72890695976182;4,62;4,73;0,872424620857398;1,659164781959253
2019-12-01;61,9057;1,80921459059498e-02;0,176771691689141974;1,062103773625384;30276683,22275997;17,2258884436370;182,20840;6,25;9658400000000;29,8988491189646;3,60001498170259e-03;1,000548445763732;5341174,24939832;15,4909560836537;117,8479790695490;1,76;4,04330e+12;29,0280823061593;-9,09769525049398e-04;13,78;6,50;1,77;4,12561225945754;5,20515108694645;4,76939548090714;4,50978450675199e-03;0,061555327861651854;3,68985665341823;4,73;4,49;0,870766812805257;1,734932359983283
2020-01-01;63,0359;6,08523839074593e-02;0,190348419333182584;0,993766210905367;24756713,70000059;17,0246072708006;182,93720;6,25;9488988282000;29,8811531140158;3,99981559576834e-03;0,985363340354848;5254151,99999975;15,4745291791479;118,3052021159750;1,65;3,98350e+12;29,0131819457668;3,87976993781258e-03;18,84;6,25;1,76;4,14370440536349;5,20914292454642;4,77326774394799;1,20045657955759e-04;0,008402870550519470;3,70782922476506;4,49;4,60;0,867971168249003;1,550078091652662
2020-02-01;66,9909;1,48716656068149e-01;0,105400371023159245;0,977903416949486;25163482,95770172;17,0409044125567;183,54090;6,00;9670800000000;29,9001321520649;3,30003957642289e-03;0,970186510261145;5301117,44200840;15,4834281944139;118,6294314979440;1,59;3,94140e+12;29,0025571060729;2,74061813149307e-03;40,11;6,25;1,65;4,20455678927095;5,21243753094210;4,77600461343312;5,59421444929820e-04;0,007716906688341019;3,76812387176197;4,60;4,41;0,897575045991985;1,557476218142817
2020-03-01;77,7325;-5,34144828107364e-02;-0,026464902266104318;0,935503163368597;26125351,24298637;17,0784167128665;184,55040;6,00;10241000000000;29,9574203870218;5,50013648184144e-03;0,947251700858972;5236244,61447797;15,4711151227354;118,3712403493610;1,35;4,28570e+12;29,0863050151965;-2,17645103177844e-03;53,54;6,00;1,59;4,35327344533910;5,21792259690796;4,77382579048960;7,67658751361988e-03;-0,011748537490375188;3,90917663892075;4,41;4,65;0,871115371825347;1,607301590131058
2020-06-01;69,9513;4,76245249366309e-02;0,034024343855645789;0,892072447520458;26441498,80448224;17,0904452583488;186,99500;4,50;11516400000000;30,0747932223580;2,20007556897817e-03;0,938436743282822;5288805,69113816;15,4811030110745;118,2254059173010;0,20;1,65399e+13;30,4367967595566;5,47204692777492e-03;30,43;5,50;0,17;4,24779928564216;5,23108187852921;4,77259302195438;-3,27197135879675e-03;-0,046364295762363117;3,78931042906733;5,33;4,30;-0,362003537198611;1,609342247274215
2020-07-01;73,3633;1,72286299138840e-02;-0,003064804883041283;0,913595301740380;27580834,40000049;17,1326316836789;187,64950;4,25;11817800000000;30,1006279853715;3,50009358538994e-03;0,950953084845980;5349432,99999987;15,4925011319473;118,8234188085140;0,18;1,67418e+13;30,4489297020910;5,05824350166595e-03;24,46;4,50;0,20;4,29542381057879;5,23457586104244;4,77763851551916;-1,55814991627601e-03;-0,037357783105600451;3,83848646505551;4,30;4,07;-0,348301716719448;1,640130551731579
2020-08-01;74,6382;6,54226470925821e-02;-0,014355301350321703;0,936203637286893;28709870,44422392;17,1727515395208;187,57450;4,25;11951300000000;30,1118611750001;-3,99681320760181e-04;0,958040126922051;5464244,68281074;15,5137364601252;119,1980940632090;0,15;1,68651e+13;30,4562675138643;3,15321052408701e-03;26,41;4,25;0,18;4,31265244049267;5,23417609982781;4,78078676510081;-3,55289184484719e-03;-0,021836489635157275;3,85926310576567;4,07;4,10;-0,344406338864140;1,659015079395637
2020-09-01;79,6845;-4,42972787680151e-03;-0,090897738943550799;0,955456626271876;29689994,34606446;17,2063206563076;187,44320;4,25;12072800000000;30,1219761042508;-6,99988537887664e-04;0,953099364699438;5470020,32205416;15,5147928895748;119,3641068443580;0,13;1,71325e+13;30,4719983604064;1,39274694326041e-03;26,37;4,25;0,15;4,37807508758525;5,23347586618356;4,78217854307163;-2,09273548114808e-03;0,002357261572438318;3,92677776447332;4,10;4,12;-0,350022256155636;1,691527766732769
2020-10-01;79,3323;-4,47571416663379e-02;-0,117749002178782369;0,972746887108685;30967986,60000004;17,2484645385348;188,24920;4,25;12157700000000;30,1289838298396;4,29996927069110e-03;0,966152424774587;5539369,99999998;15,5273913338455;119,4136355193980;0,12;1,73172e+13;30,4827213431764;4,14937759343204e-04;38,02;4,25;0,13;4,37364535970845;5,23776661700298;4,78259339476811;3,88503151134789e-03;0,006594462334098439;3,91847213747358;4,12;4,13;-0,353737513336839;1,721073204689318
2020-11-01;75,8599;-2,65042668954312e-02;-0,011642800620790261;0,989597521358234;30909305,26415531;17,2465678377689;189,58570;4,25;12134600000000;30,1270819920587;7,09963176470341e-03;0,973256696984409;5493820,98208748;15,5191345608486;119,3407183033680;0,16;1,76372e+13;30,5010314237495;-6,10627217845217e-04;20,57;4,25;0,12;4,32888821804211;5,24484116503562;4,78198258104153;7,71025898254862e-03;0,016340824373824447;3,86602963404803;4,13;4,09;-0,373949431690811;1,727433276920207
2020-12-01;73,8757;3,16688735499904e-02;0,005627399385502052;1,081629876445011;34018708,72202993;17,3424211877751;191,15930;4,25;12523900000000;30,1586599346914;8,30020407657317e-03;0,975503669801967;5455798,21089827;15,5121894930154;119,4530750198920;0,17;1,79440e+13;30,5182769131465;9,41478467042289e-04;22,75;4,25;0,16;4,30238395114668;5,25310711184931;4,78292361659570;7,35872560953088e-03;0,106126206643044285;3,83220045589307;4,09;4,08;-0,359616978455058;1,830231694759672
2021-01-01;76,2527;-2,40956644025641e-02;0,020312231867257502;0,995539669151314;26770985,20000013;17,1028292172101;192,44010;4,25;12429100000000;30,1510616133591;6,70017100920539e-03;0,975104986437149;5444405,99999944;15,5100992174892;119,9612025378860;0,14;1,80806e+13;30,5258606561826;4,25378348702510e-03;33,09;4,25;0,17;4,33405282469667;5,25978493647360;4,78716837832111;2,44638752218029e-03;0,020434682714165264;3,86143626654418;4,08;4,11;-0,374799042823518;1,592729999720929
2021-02-01;74,4373;1,68513827788859e-02;0,115470141264766291;1,004717437055921;28005305,93094079;17,1479045477207;193,94110;4,25;12538100000000;30,1597931245022;7,79982966128157e-03;0,964390084544083;5507245,35964953;15,5215751213922;120,6179160809980;0,11;1,82581e+13;30,5356299331076;5,47438279392543e-03;27,95;4,25;0,14;4,30995716029411;5,26755450471759;4,79262783114501;2,32544686735614e-03;0,040327352511838277;3,83503048672153;4,11;4,14;-0,375836808605367;1,626329426328477
2021-03-01;75,7023;-1,75905327632169e-02;0,105020838173770947;1,043651167765250;31040298,25655306;17,2507968620138;195,22110;4,50;12569700000000;30,1623102718975;6,59994194113578e-03;0,980904438475935;5691101,70513439;15,5544144086493;121,4722857254230;0,10;1,87163e+13;30,5604159178701;7,08327313374646e-03;19,40;4,25;0,11;4,32680854307300;5,27413276239952;4,79968613573628;-4,83331192610681e-04;0,062746729289314351;3,85236191640975;4,14;4,40;-0,398105645972645;1,696382453364503
2021-04-01;74,3823;-1,07496306107224e-02;-0,046204386151327270;1,037982534653364;30853087,09999976;17,2447473713805;196,35340;5,00;12859888000000;30,1851341255244;5,80009025663708e-03;0,992898701354846;5784815,99999994;15,5707471117082;122,4706554065360;0,11;1,90789e+13;30,5796041282951;8,21890915405765e-03;18,61;4,50;0,10;4,30921801030978;5,27991609689141;4,80787145358690;-2,41881889742057e-03;0,045083833298517284;3,83717336700527;4,40;4,89;-0,394470002770777;1,674000259672283
2021-06-01;72,3723;1,05353761979439e-02;-0,346904746592751945;1,066160391926411;33189652,85233350;17,3177487242360;199,17130;5,50;12786500000000;30,1794110427799;6,90018118726199e-03;0,999150287281047;5892372,58306476;15,5891692899803;124,5994712355340;0,09;1,93011e+13;30,5911832050339;9,29066290235903e-03;15,83;5,00;0,10;4,28182362949780;5,29416525846529;4,82510436264879;-2,39048171509704e-03;0,067010104645363944;3,81276273368131;4,90;5,41;-0,411772162254014;1,728579434255707
2021-07-01;73,1388;5,93813344660354e-03;-0,176414412867186954;1,062689777891213;33911192,50000107;17,3392556801010;199,78870;6,50;12938700000000;30,1912439362760;3,09984420446119e-03;1,000938570816112;5883176,99999951;15,5876074800844;125,1988599232760;0,10;1,94437e+13;30,5985442260686;4,81052352629141e-03;18,24;5,50;0,09;4,29235900569575;5,29726030805851;4,82990335258042;-1,71067932183022e-03;0,061751207075101178;3,82500205021765;5,41;6,40;-0,407300289792666;1,751648200016660
