date;in_exchange;in_exchange_rate_h1;in_exchange_rate_h12;in_gap;in_gdp;in_gdp_log;in_inflation;in_interest;in_m1;in_m1_log;in_inflation_rate;us_gap;us_gdp;us_gdp_log;us_inflation;us_interest;us_m1;us_m1_log;us_inflation_rate;vix;in_interest_lag;us_interest_lag;in_exchange_log;in_inflation_log;us_inflation_log;diff_inflation_rate;diff_gap;real_exchange_rate;diff_interest_lag;diff_interest;diff_m1;diff_gdp
2020-09-01;73,7978;0,002373944581465004;6,17754132867265e-03;0,944586050906093;52031347,8777650;17,7673569387115;156,4000000000000;4,2500;4,324974e+13;31,3980123377277;0,010989010989011172;0,953099364699438;5470020,32205416;15,5147928895748;119,3641068443580;0,13;1,71325e+13;30,4719983604064;1,39274694326041e-03;26,37;4,2500;0,15;4,30132892086399;5,05241682811121;4,78217854307163;9,59626404575076e-03;-0,008513313793345301;4,03109063582441;4,1000;4,1200;0,926013977321286;2,25256404913670
2020-10-01;73,9732;-0,002367169334694275;1,09251619409729e-02;0,966995846627534;54579500,0000005;17,8151689123377;158,4000000000000;4,2500;4,285991e+13;31,3889580061118;0,012787723785166349;0,966152424774587;5539369,99999998;15,5273913338455;119,4136355193980;0,12;1,73172e+13;30,4827213431764;4,14937759343204e-04;38,02;4,2500;0,13;4,30370286544545;5,06512347938033;4,78259339476811;1,23727860258231e-02;0,000843421852946835;4,02117278083323;4,1200;4,1300;0,906236662935321;2,28777757849225
2020-11-01;73,7983;-0,010142277814166434;1,73317217727442e-02;0,967279071481210;54919633,8781352;17,8213814723840;158,9000000000000;2,2500;4,348375e+13;31,4034084210127;0,003156565656565746;0,973256696984409;5493820,98208748;15,5191345608486;119,3407183033680;0,16;1,76372e+13;30,5010314237495;-6,10627217845217e-04;20,57;4,2500;0,12;4,30133569611076;5,06827507354267;4,78198258104153;3,76719287441096e-03;-0,005977625503199469;4,01504320360962;4,1300;2,0900;0,902376997263175;2,30224691153533
2020-12-01;73,0536;-0,001393098430505724;1,69511802365649e-02;0,975628287956039;57096246,4743659;17,8602489364649;157,3000000000000;4,2500;4,409929e+13;31,4174647984785;-0,010069225928256764;0,975503669801967;5455798,21089827;15,5121894930154;119,4530750198920;0,17;1,79440e+13;30,5182769131465;9,41478467042289e-04;22,75;2,2500;0,16;4,29119341829659;5,05815481006423;4,78292361659570;-1,10107043952991e-02;0,000124618154071721;4,01596222482806;2,0900;4,0800;0,899187885332047;2,34805944344949
2021-01-01;72,9519;0,001217869263162363;2,72530325086180e-02;0,963766004680939;57580700,0000024;17,8686980000734;156,3000000000000;4,2500;4,564704e+13;31,4519598796843;-0,006357279084551859;0,975104986437149;5444405,99999944;15,5100992174892;119,9612025378860;0,14;1,80806e+13;30,5258606561826;4,25378348702510e-03;33,09;4,2500;0,17;4,28980031986609;5,05177723742743;4,78716837832111;-1,06110625715770e-02;-0,011338981756210398;4,02519146075977;4,0800;4,1100;0,926099223501684;2,35859878258425
2021-02-01;73,0408;0,006331160623341603;3,29581635202292e-02;0,925503753076280;55086210,4648607;17,8244099790063;156,6000000000000;4,2500;4,604295e+13;31,4605957724472;0,001919385796544937;0,964390084544083;5507245,35964953;15,5215751213922;120,6179160809980;0,11;1,82581e+13;30,5356299331076;5,47438279392543e-03;27,95;4,2500;0,14;4,29101818912925;5,05369478355670;4,79262783114501;-3,55499699738049e-03;-0,038886331467802737;4,02995123671756;4,1100;4,1400;0,924965839339578;2,30283485761409
2021-03-01;73,5047;0,007029207830000495;3,08426060553781e-02;0,925249134954715;55280844,6691657;17,8279370171399;156,8000000000000;4,2500;4,794299e+13;31,5010337126186;0,001277139208173850;0,980904438475935;5691101,70513439;15,5544144086493;121,4722857254230;0,10;1,87163e+13;30,5604159178701;7,08327313374646e-03;19,40;4,2500;0,11;4,29734934975259;5,05497110791631;4,79968613573628;-5,80613392557261e-03;-0,055655303521220278;4,04206437757257;4,1400;4,1500;0,940617794748491;2,27352260849058
2021-04-01;74,0232;-0,020501003581523847;3,19208423606510e-02;0,877349859206521;51238500,0000025;17,7520017605597;157,8000000000000;4,2500;4,710863e+13;31,4834773273431;0,006377551020408267;0,992898701354846;5784815,99999994;15,5707471117082;122,4706554065360;0,11;1,90789e+13;30,5796041282951;8,21890915405765e-03;18,61;4,2500;0,10;4,30437855758259;5,06132840841177;4,80787145358690;-1,84135813364938e-03;-0,115548842148325281;4,05092160275772;4,1500;4,1400;0,903873199047958;2,18125464885146
2021-06-01;74,3456;0,000558048110160136;5,99901807649283e-02;0,910665522816439;53432671,2385293;17,7939329377905;161,3000000000000;4,2500;4,823542e+13;31,5071147218833;0,005610972568578676;0,999150287281047;5892372,58306476;15,5891692899803;124,5994712355340;0,09;1,93011e+13;30,5911832050339;9,29066290235903e-03;15,83;4,2500;0,10;4,30872449159883;5,08326598513116;4,82510436264879;-3,67969033378035e-03;-0,088484764464607624;4,05056286911646;4,1500;4,1600;0,915931516849426;2,20476364781022
2021-07-01;74,3871;-0,016721199509873941;6,54714633730284e-02;0,923286442600324;56038300,0000029;17,8415459434983;162,5000000000000;4,2500;4,855942e+13;31,5138093186216;0,007439553626782391;1,000938570816112;5883176,99999951;15,5876074800844;125,1988599232760;0,10;1,94437e+13;30,5985442260686;4,81052352629141e-03;18,24;4,2500;0,09;4,30928253970899;5,09067800176979;4,82990335258042;2,62903010049098e-03;-0,077652128215787375;4,04850789051962;4,1600;4,1500;0,915265092553000;2,25393846341396
2021-08-01;73,1536;0,014945121993543253;8,59516287749553e-02;0,932524865969851;58035958,9548147;17,8765733583808;162,9000000000000;4,2500;4,803130e+13;31,5028739976558;0,002461538461538515;1,007000936586429;6015423,11335999;15,6098372479527;125,4575096707030;0,10;1,96545e+13;30,6093274356592;2,06591136361389e-03;16,48;4,2500;0,10;4,29256134019912;5,09313651560800;4,83196713288370;3,95627097924622e-04;-0,074476070616577572;4,03139195747482;4,1500;4,1500;0,893546561996654;2,26673611042812
2021-09-01;74,2551;0,007121565193765278;9,37368438250115e-02;0,969701082194602;59915574,5806741;17,9084470389831;163,2000000000000;4,2500;4,820032e+13;31,5063867759672;0,001841620626150897;1,012751174643714;6067881,47005121;15,6185200856492;125,7982486110190;0,10;1,98387e+13;30,6186556914449;2,71597085906117e-03;23,14;4,2500;0,10;4,30750646219266;5,09497644253001;4,83467942215845;-8,74350232910270e-04;-0,043050092449112287;4,04720944182110;4,1500;4,1500;0,887731084522294;2,28992695333384
2021-10-01;74,7858;0,004039390497077022;9,68773092336779e-02;1,021350725573102;62385500,0000027;17,9488434345423;165,5000000000000;4,2500;4,835438e+13;31,5095779231768;0,014093137254902022;1,037777217332164;6203368,99999999;15,6406030895308;126,8433953741130;0,11;2,00117e+13;30,6273382184367;8,30811855199753e-03;16,26;4,2500;0,10;4,31462802738643;5,10897119481712;4,84295321826577;5,78501870290449e-03;-0,016426491759062190;4,04861005083507;4,1500;4,1400;0,882239704740044;2,30824034501153
2021-11-01;75,0885;-0,010522819350345713;8,31250787048372e-02;1,036519029285869;62166694,4246726;17,9453299548894;166,7000000000000;4,2500;4,883362e+13;31,5194401260075;0,007250755287008914;1,046535581383756;6144708,79392361;15,6311019107501;127,4666312016890;0,14;2,02569e+13;30,6395165921829;4,91342750434764e-03;27,19;4,2500;0,11;4,31866741788350;5,11619578975675;4,84785461427967;2,33732778266127e-03;-0,010016552097887654;4,05032624240643;4,1400;4,1100;0,879923533824606;2,31422804413930
2021-12-01;74,3025;0,008908753841547323;1,08116782300957e-01;1,079894238752613;64361549,8547139;17,9800269608227;166,1000000000000;4,2500;5,138213e+13;31,5703115625704;-0,003599280143971151;1,051443617060045;6071307,02380390;15,6190844650302;127,8582746135730;0,17;2,05777e+13;30,6552290810996;3,07251716148604e-03;17,22;4,2500;0,14;4,30814459853316;5,11259001661925;4,85092242090663;-6,67179730545719e-03;0,028450621692568623;4,04647700282054;4,1100;4,0800;0,915082481470762;2,36094249579249
2022-01-01;74,9674;0,006923000274773550;8,64742215488281e-02;1,036924883702466;65047899,9999986;17,9906344795423;165,7000000000000;4,2500;5,034100e+13;31,5498409703570;-0,002408187838651488;1,046621568364113;6010733,00000009;15,6090572624688;128,9341474991460;0,22;2,05408e+13;30,6534342680639;8,41457378354771e-03;24,83;4,2500;0,17;4,31705335237470;5,11017892443252;4,85930178951735;-1,08227616221992e-02;-0,009696684661647303;4,06617621745954;4,0800;4,0300;0,896406702293099;2,38157721707351
2022-02-01;75,4882;0,004215603158490566;9,10207336943119e-02;0,995072860753224;64283952,7991536;17,9788205903959;166,1000000000000;4,2500;5,138374e+13;31,5703428959304;0,002414001207000638;1,051679611957344;6156004,83464614;15,6329385592957;130,1118293278550;0,38;2,05202e+13;30,6524308827723;9,13397925647885e-03;30,15;4,2500;0,22;4,32397635264948;5,11259001661925;4,86839430627248;-6,71997804947821e-03;-0,056606751204120176;4,07978064230270;4,0300;3,8700;0,917912013158087;2,34588203110014
2022-03-01;75,8071;0,008107444135273312;8,11689212292377e-02;1,054059669175206;66760078,3728598;18,0166158307066;167,7000000000000;4,2500;5,302993e+13;31,6018775870692;0,009632751354605729;1,082571610546405;6291757,36068771;15,6547509792711;131,8490017449690;0,73;2,08016e+13;30,6660510227543;1,33513795485627e-02;20,56;4,2500;0,38;4,32819195580797;5,12217666882916;4,88165734162895;-3,71862819395696e-03;-0,028511941371199168;4,08767262860776;3,8700;3,5200;0,935826564314855;2,36186485143549
2022-04-01;76,4242;0,016093717197977142;6,77687753574352e-02;1,074190237923178;65419000,0000003;17,9963232941124;170,1000000000000;4,2500;5,286186e+13;31,5987032117728;0,014311270125223707;1,141880725191050;6352982,00000024;15,6644348669376;132,5850528879120;0,91;2,08202e+13;30,6669447852172;5,58253102565565e-03;33,40;4,2500;0,73;4,33629939994324;5,13638649940182;4,88722434807910;8,72873909956806e-03;-0,067690487267871857;4,08713724862053;3,5200;3,3400;0,931758426555639;2,33188842717478
2022-05-01;77,6641;0,016321555222540418;6,25519611159060e-02;1,011877433850303;65747339,6030145;18,0013297658920;171,7000000000000;4,6500;5,298098e+13;31,6009540971476;0,009406231628453776;1,115394236724930;6400570,30428265;15,6718976544040;134,0466074004090;1,33;2,05430e+13;30,6535413662389;1,10235239995913e-02;26,19;4,2500;0,91;4,35239311714122;5,14574876790343;4,89818755589777;-1,61729237113750e-03;-0,103516802874626279;4,10483190513556;3,3400;3,3200;0,947412730908717;2,32943211148796
2022-06-01;78,9421;0,006039330718260238;3,85263899508477e-02;1,043786048933011;65970760,8575241;18,0047221845193;172,6000000000000;5,0300;5,245846e+13;31,5910427342368;0,005241700640652436;1,091777796753050;6458385,33611804;15,6808898965472;135,8878817548740;1,87;2,05409e+13;30,6534391364116;1,37360757588214e-02;28,71;4,6500;1,33;4,36871467236376;5,15097677864933;4,91183014687121;-8,49437511816897e-03;-0,047991747820039121;4,12956804058564;3,3200;3,1600;0,937603597825230;2,32383228797206
2022-07-01;79,4203;0,003758965892052935;3,49862859926935e-02;1,066181018874057;65669500,0000039;18,0001451443115;173,4000000000000;5,1500;5,304199e+13;31,6021049799560;0,004634994206257348;1,078228024329904;6439153,99999916;15,6779077229914;135,8718307953710;2,50;2,04832e+13;30,6506261538941;-1,18119138334483e-04;21,33;5,0300;1,87;4,37475400308202;5,15560106434644;4,91171202075626;4,75311334459183e-03;-0,012047005455847026;4,13086495949184;3,1600;2,6500;0,951478826061940;2,32223742132007
