date;cn_exchange;cn_exchange_rate_h1;cn_exchange_rate_h12;cn_gap;cn_gdp;cn_gdp_log;cn_inflation;cn_interest;cn_m1;cn_m1_log;cn_inflation_rate;us_gap;us_gdp;us_gdp_log;us_inflation;us_interest;us_m1;us_m1_log;us_inflation_rate;vix;cn_interest_lag;us_interest_lag;cn_exchange_log;cn_inflation_log;us_inflation_log
2001-12-01;8,2768;-3,62465490302277e-05;6,04079956207926e-05;0,593734877934825;2285281,13773729;14,6419996109510;63,51524;3,24;5987259000000;29,4206548273336;0,001000129547193085;0,986764317594676;2641897,92777017;14,7870081288632;81,0344155501696;1,83;1,20850e+12;27,8204010370899;-3,94588500563597e-03;23,80;3,24;2,03;2,11345642026711;4,15127987710325;4,39487394777050
2002-01-01;8,2765;0,00000000000000e+00;3,62465490302277e-05;0,849900196691845;2629499,99999922;14,7823042720112;63,70578;3,24;6170896000000;29,4508651621033;0,002999909942873469;0,983098457548859;2631118,99999843;14,7829197889496;81,2178550873516;1,74;1,19180e+12;27,8064858852593;2,26372382569262e-03;21,09;3,24;1,83;2,11342017371808;4,15427529629528;4,39713511323364
2002-02-01;8,2765;1,08735705892649e-04;1,20816721181249e-04;0,448238903198993;1639074,64908482;14,3096424021951;64,40655;2,70;5870397000000;29,4009433795089;0,011000100775785171;0,969618555011451;2672434,48428158;14,7985004068125;81,5388742774202;1,82;1,17830e+12;27,7950938376657;3,95256916996090e-03;21,59;3,24;1,74;2,11342017371808;4,16521533601293;4,40107989152465
2002-04-01;8,2773;-9,66545446510203e-05;-2,41627603547734e-05;0,738602728603948;2919479,99999950;14,8869160761940;63,37855;2,70;6046204000000;29,4304517530332;-0,003000034922539641;0,967939758427359;2721841,99999982;14,8168194149540;82,4560719633304;1,87;1,19690e+12;27,8107559968257;5,59284116331060e-03;21,91;2,70;1,91;2,11351682826273;4,14912547612161;4,41226569048237
2002-05-01;8,2765;7,24917842962469e-05;3,62465490302277e-05;0,765321776606702;3033340,59783582;14,9251750777070;63,18842;2,70;6124753000000;29,4433595450156;-0,002999910853119792;0,967990444878714;2757217,89115882;14,8297327188594;82,4560719633304;1,82;1,18600e+12;27,8016074165041;0,00000000000000e+00;19,98;2,70;1,87;2,11342017371808;4,14612105651644;4,41226569048237
2002-06-01;8,2771;-4,83272722973105e-05;3,62439215964017e-05;0,755647830784967;3044028,34975260;14,9286923112425;62,61972;2,70;6314569000000;29,4738806192039;-0,009000066784388694;0,992442058520299;2851968,02908926;14,8635198504567;82,5019318476259;1,81;1,19470e+12;27,8089162237696;5,56173526139903e-04;25,40;2,70;1,82;2,11349266550238;4,13708024447338;4,41282170940134
2002-07-01;8,2767;1,20820370312913e-05;7,24900326520839e-05;0,755404677271242;3125729,99999923;14,9551784138722;62,18138;2,70;6348941000000;29,4793091432717;-0,007000031300044229;0,973346450662101;2751462,99999974;14,8276433281808;82,5936516162170;1,79;1,20040e+12;27,8136759505126;1,11172873818877e-03;32,03;2,70;1,81;2,11344433823008;4,13005559801573;4,41393282062676
2002-08-01;8,2768;4,83266884234723e-05;3,62452352660192e-05;0,750524592666431;3204871,00488212;14,9801823994402;62,36793;2,70;6487050000000;29,5008289978529;0,003000094240430240;0,984449930563368;2838720,35113788;14,8588639280102;82,8688109219900;1,73;1,18230e+12;27,7984828098155;3,33148250971593e-03;32,64;2,70;1,79;2,11345642026711;4,13305120095407;4,41725876604303
2002-09-01;8,2772;-1,20814531574531e-05;-2,41630522781477e-05;0,757108321469257;3378781,41673213;15,0330256748595;62,99161;2,70;6680129000000;29,5301584146679;0,010000011223717076;0,972558765440783;2846401,31107227;14,8615660565008;83,0063905748766;1,76;1,18580e+12;27,8014387682197;1,66021029330454e-03;39,69;2,70;1,73;2,11350474695554;4,14300154291983;4,41891759971068
2002-10-01;8,2771;0,00000000000000e+00;-6,04094553064982e-05;0,773211754893687;3497030,00000016;15,0674245947906;63,11759;2,70;6710177000000;29,5346464451037;0,001999948882081215;0,972729389478376;2824685,99999979;14,8539077659425;83,1439702277631;1,73;1,19660e+12;27,8105053179023;1,65745856353539e-03;31,14;2,70;1,76;2,11349266550238;4,14499949456662;4,42057368620566
2002-11-01;8,2771;2,41627603547734e-05;1,20814531574531e-05;0,770629873066557;3333696,77807879;15,0195923897701;63,05447;2,70;6799428000000;29,5478596069255;-0,001000038182699892;0,980037504339935;2794082,34706859;14,8430142911881;83,1439702277631;1,39;1,20530e+12;27,8177496145407;0,00000000000000e+00;27,50;2,70;1,73;2,11349266550238;4,14399895601211;4,42057368620566
2002-12-01;8,2773;-6,04079956207926e-05;-7,24900326520839e-05;0,739745835751789;3178039,83455933;14,9717751604745;63,24364;2,70;7088219000000;29,5894552260452;0,003000104512812518;0,972889010798383;2746703,19935063;14,8259119138635;82,9605306905811;1,34;1,24550e+12;27,8505581716486;-2,20628792057320e-03;28,62;2,70;1,39;2,11351682826273;4,14699456919212;4,41836496084610
2003-01-01;8,2768;8,45701721510217e-05;0,00000000000000e+00;0,719002437708639;2982549,99999966;14,9082891972729;63,93932;2,70;7240605000000;29,6107258823708;0,010999999367525382;0,975942629035534;2743733,99999971;14,8248303243534;83,3274097649451;1,29;1,22550e+12;27,8343700399146;4,42233278054061e-03;31,17;2,70;1,34;2,11345642026711;4,15793450860486;4,42277754384697
2003-02-01;8,2775;-1,20810152886008e-05;-7,24882810931859e-05;0,732726242962685;3466427,42348242;15,0586350606050;64,51477;2,70;6975705000000;29,5734545137970;0,008999939317465344;0,964503555982645;2799586,08016742;14,8449821357061;83,9694481450823;1,27;1,22550e+12;27,8343700399146;7,70500825536624e-03;29,63;2,70;1,29;2,11354099043926;4,16689418983507;4,43045302012531
2003-03-01;8,2774;-3,62439215964017e-05;-4,83255207170963e-05;0,770978800030334;3324572,56832391;15,0168516729287;64,12768;2,70;7143921000000;29,5972829012109;-0,006000021390450638;0,968526724357341;2853876,89282595;14,8641889411292;84,4739068723329;1,23;1,24510e+12;27,8502369639048;6,00764609502979e-03;29,15;2,70;1,27;2,11352890942398;4,16087609598993;4,43644269226606
2003-04-01;8,2771;-3,62452352660192e-05;0,00000000000000e+00;0,731184992884764;3253729,99999928;14,9953125885181;63,99942;2,70;7132154000000;29,5956344085174;-0,002000072355650473;0,967191925603008;2831412,99999896;14,8562864382999;84,2904673351509;1,24;1,25960e+12;27,8618153261733;-2,17155266015157e-03;21,21;2,70;1,23;2,11349266550238;4,15887402081861;4,43426877836644
2003-05-01;8,2768;7,24891568624209e-05;1,20818910578357e-05;0,755500057919612;3208555,01722488;14,9813312433609;63,55143;2,70;7277815000000;29,6158517957243;-0,006999907186658882;0,963966933609116;2880079,81506964;14,8733285652940;84,1528876822644;1,22;1,26660e+12;27,8673572610287;-1,63220892274152e-03;19,47;2,70;1,24;2,11345642026711;4,15184949934925;4,43263523593948
2003-06-01;8,2774;-1,20811612416283e-05;-9,66533769028999e-05;0,814972935274537;3511508,81657912;15,0715563653510;62,78881;2,70;7592352000000;29,6581625407557;-0,012000044688215583;0,995421227514879;2972066,57105508;14,9047680839818;84,2446074508554;1,04;1,28470e+12;27,8815463439840;1,08991825613036e-03;19,52;2,70;1,22;2,11352890942398;4,13977687288399;4,43372456066593
2003-07-01;8,2773;-2,41627603547734e-05;-4,83261045629568e-05;0,786554096847408;3529189,99999955;15,0765789408226;62,47487;2,70;7615304000000;29,6611810226870;-0,004999935498060770;0,986011156444169;2886905,00000018;14,8756955519728;84,3363272194464;1,05;1,28790e+12;27,8840341008450;1,08873162765355e-03;19,49;2,70;1,04;2,11351682826273;4,13476439588652;4,43481270005512
2003-08-01;8,2771;-1,20815991206946e-05;-6,04094553064982e-05;0,831449655161080;3707641,02826477;15,1259063909127;62,91219;2,70;7703330000000;29,6726738188335;0,006999934533677310;0,990507276081439;2978367,72163519;14,9068859639971;84,6573464095150;1,08;1,29220e+12;27,8873673080705;3,80641653072344e-03;18,63;2,70;1,05;2,11349266550238;4,14173994461170;4,43861189051360
2003-09-01;8,2770;-4,83278561858036e-05;-4,83278561858036e-05;0,805262209815483;3775008,95110813;15,1439133118169;63,66714;2,70;7916414000000;29,6999594414423;0,012000059130035101;0,995557516321359;3005438,88322616;14,9159341662774;84,9325057152881;1,08;1,28620e+12;27,8827132506472;3,25027085590501e-03;22,72;2,70;1,08;2,11348058390326;4,15366857390586;4,44185689065693
2003-10-01;8,2766;7,24909084639513e-05;-1,20823289897487e-05;0,788944023940015;3976740,00000002;15,1959729461412;64,24014;2,70;8026737000000;29,7137992101211;0,008999933089502532;1,001486747198828;2994399,00000044;14,9122541016157;84,8407859466971;1,10;1,28880e+12;27,8847326688092;-1,07991360691118e-03;16,10;2,70;1,08;2,11343225604707;4,16262824896365;4,44077639352318
2003-11-01;8,2772;-6,04087254547636e-05;-8,45732374537000e-05;0,938763550240878;4122216,63657720;15,2319015952323;64,88255;2,70;8081522000000;29,7206013370595;0,010000133872684502;1,018937824046103;2986186,28429639;14,9095076410350;84,6114865252195;1,11;1,29390e+12;27,8886820292683;-2,70270270270312e-03;16,32;2,70;1,10;2,11350474695554;4,17257871236403;4,43807003192543
2003-12-01;8,2767;1,20820370312913e-05;-2,41645119989364e-05;1,063575406390932;4227875,41638171;15,2572101592140;65,27184;2,70;8411881000000;29,7606662272115;0,005999918313938091;1,016620480402690;2946680,58192490;14,8961898683073;84,5197667566285;1,10;1,33250e+12;27,9180779929864;-1,08401084010823e-03;18,31;2,70;1,11;2,11344433823008;4,17856070284270;4,43698543312063
2004-01-01;8,2768;1,20818910578357e-05;-3,62465490302277e-05;0,728141231514203;3454459,99999898;15,0551767077439;65,98983;2,70;8380590000000;29,7569394336721;0,010999996323069805;1,004843537445610;2924602,00000061;14,8886689610141;84,9325057152881;1,06;1,30180e+12;27,8947690380847;4,88334237655996e-03;16,63;2,70;1,10;2,11345642026711;4,18950063924411;4,44185689065693
2004-02-01;8,2769;1,20817450874888e-05;-4,83284400880635e-05;1,199704628627010;4545974,21701261;15,3297526118019;65,85785;2,70;8355640000000;29,7539578758800;-0,002000005152309026;1,004800311926597;2999692,42408041;14,9140203160698;85,3911045582432;1,05;1,30670e+12;27,8985259909415;5,39956803455688e-03;14,55;2,70;1,06;2,11346850215817;4,18749863141080;4,44724193328782
2004-03-01;8,2770;1,20815991206946e-05;-6,04101851755523e-05;0,984152835833594;4069587,24682000;15,2190521387183;66,05542;2,70;8581560000000;29,7806368310833;0,002999946096023498;1,013029548254019;3041797,66676340;14,9279592363623;85,9414231697893;1,05;1,33790e+12;27,9221223364260;6,44468313641200e-03;16,74;2,70;1,05;2,11348058390326;4,19049408664785;4,45366593824917
2004-04-01;8,2771;-2,41633442081834e-05;-7,24917842962469e-05;0,915635224343007;3870079,99999940;15,1687857366268;66,38570;2,70;8560360000000;29,7781633612726;0,005000043902529061;1,005039750659702;3032385,99999995;14,9248603263484;86,2165824755624;1,08;1,34320e+12;27,9260759427097;3,20170757737492e-03;17,19;2,70;1,05;2,11349266550238;4,19548167184300;4,45686253127480
2004-06-01;8,2766;3,62461110983148e-05;-1,20823289897487e-05;0,855887104128762;4041002,83377266;15,2120034453157;65,85508;2,70;8862710000000;29,8128737028516;-0,006999922043821050;1,015755407526701;3140306,43684622;14,9598309444750;86,9962005085861;1,46;1,34770e+12;27,9294205517215;3,17292437863603e-03;14,34;2,70;1,20;2,11343225604707;4,18745657024034;4,46586444538582
2004-07-01;8,2769;-3,62461110983148e-05;-2,09133213329520e-02;0,900576707456049;4185499,99999946;15,2471367290821;65,72337;2,70;8798220000000;29,8055705442255;-0,001999997570422796;1,012304656298506;3069687,99999955;14,9370864857342;86,8586208556996;1,57;1,33880e+12;27,9227948062836;-1,58144438587204e-03;15,32;2,70;1,46;2,11346850215817;4,18545457000411;4,46428174919683
2004-08-01;8,2766;0,00000000000000e+00;-2,15928860315411e-02;0,869077821971150;4374938,77597668;15,2914030836135;66,18343;2,70;8912530000000;29,8184792677222;0,006999945377116124;1,016337237933507;3163117,65317565;14,9670686983003;86,9044807399951;1,68;1,35260e+12;27,9330497820873;5,27983104540386e-04;15,29;2,70;1,57;2,11343225604707;4,19243012949736;4,46480959296733
2004-09-01;8,2766;-1,20823289897487e-05;-2,25563367415740e-02;0,880938732607675;4548321,03290488;15,3302687190713;66,91145;2,70;9043910000000;29,8331127189458;0,011000034298615180;1,015424762494718;3171270,74761976;14,9696429322849;87,0879202771771;1,86;1,34910e+12;27,9304588193912;2,11081794195200e-03;13,34;2,70;1,68;2,11343225604707;4,20337010346113;4,46691818626309
2004-10-01;8,2765;0,00000000000000e+00;-2,34715255203510e-02;0,981661857752065;4673979,99999932;15,3575215150815;66,91145;3,33;9078250000000;29,8369025586892;0,000000000000000000;1,033889451021289;3190520,99999968;14,9756947843092;87,5465191201322;2,04;1,35140e+12;27,9321622080645;5,26592943654536e-03;16,27;2,70;1,86;2,11342017371808;4,20337010346113;4,47217029917655
2004-11-01;8,2765;0,00000000000000e+00;-2,39787974599137e-02;0,864461989240542;4256159,61701685;15,2638778132987;66,71072;3,33;9238710000000;29,8544233814461;-0,002999934988705322;1,040099138241256;3151258,87074588;14,9633125724730;87,5923790044278;2,26;1,37100e+12;27,9465615165087;5,23834468308948e-04;13,24;3,33;2,04;2,11342017371808;4,20036565964774;4,47269399649148
2004-12-01;8,2765;0,00000000000000e+00;-2,52419085958633e-02;0,804684738827771;3877704,75549868;15,1707539786989;66,77743;3,33;9597080000000;29,8924800014676;0,000999989207131957;1,039202862547441;3120421,76586474;14,9534787320164;87,2713598143592;2,45;1,40150e+12;27,9685642075513;-3,66492146596875e-03;13,29;3,33;2,26;2,11342017371808;4,20136514919874;4,46902234274695
2005-01-01;8,2765;0,00000000000000e+00;-2,64073665419291e-02;1,014838434882119;4045329,99999994;15,2130736873473;67,17809;3,33;9707900000000;29,9039611029570;0,005999931413952275;1,033176294232340;3111328,99999904;14,9505605240648;87,4547993515412;2,61;1,36150e+12;27,9396081490602;2,10194429847554e-03;12,82;3,33;2,45;2,11342017371808;4,20734715269930;4,47112208105122
2005-02-01;8,2765;0,00000000000000e+00;-2,88045407645181e-02;0,696012024297958;3266507,20493767;14,9992318389662;68,38730;3,33;9281500000000;29,8590442875957;0,018000065199829329;1,026893153496360;3175079,64807628;14,9708432760026;87,9592580787919;2,77;1,35500e+12;27,9348225702602;5,76822233875274e-03;12,08;3,33;2,61;2,11342017371808;4,22518713487461;4,47687373089419
2005-03-01;8,2765;0,00000000000000e+00;-3,18558866572687e-02;0,854585695206621;4134299,72931078;15,2348285200573;67,77181;3,33;9474320000000;29,8796060965116;-0,009000062877171588;1,026212710433401;3206333,19454785;14,9806385351818;88,6471563432245;2,97;1,38170e+12;27,9543357410090;7,82064650677694e-03;14,02;3,33;2,77;2,11342017371808;4,21614632677425;4,48466395465913
2005-04-01;8,2765;0,00000000000000e+00;-3,19182560713278e-02;0,902441847342982;4479309,99999946;15,3149795746719;67,56850;3,33;9459370000000;29,8780269005802;-0,002999919878191259;1,039085163044221;3232050,99999949;14,9886274782014;89,2433348390662;3,09;1,36940e+12;27,9453938036334;6,72529746508066e-03;15,31;3,33;2,97;2,11342017371808;4,21314189811685;4,49136673819675
2005-05-01;8,2765;0,00000000000000e+00;-3,16313889698989e-02;0,945009853415676;4632882,40544315;15,3486897821304;67,43336;3,33;9580200000000;29,8907195845201;-0,002000044399387391;1,027561439476308;3279064,18766653;15,0030686310138;89,1516150704752;3,22;1,36950e+12;27,9454668256495;-1,02774922918769e-03;13,29;3,33;3,09;2,11342017371808;4,21113985095781;4,49033846047119
2005-06-01;8,2765;-2,08649928928639e-02;-3,45287833437284e-02;0,940482698896961;4754567,53921738;15,3746163011857;66,89389;3,33;9860130000000;29,9195204690404;-0,008000046267900518;1,050900536086265;3377051,89594328;15,0325136667188;89,1974749547707;3,38;1,38430e+12;27,9562157126401;5,14403292180887e-04;12,04;3,33;3,22;2,11342017371808;4,20310763261952;4,49085273150335
2005-07-01;8,1056;-7,15810809687412e-04;-1,64692629587457e-02;0,942971297606382;4804779,99999970;15,3851218136983;66,89389;3,33;9766310000000;29,9099598238453;0,000000000000000000;1,041384717938405;3306451,00000031;15,0113859666918;89,6102139134303;3,57;1,36540e+12;27,9424685419306;4,62724935732650e-03;11,57;3,33;3,38;2,09255518082522;4,20310763261952;4,49546930805353
2005-08-01;8,0998;-9,63450710032898e-04;-1,75988301277599e-02;0,937675211605509;4996302,79616952;15,4242087561111;67,02768;3,33;9937770000000;29,9273637653512;0,002000033186887462;1,040401785388086;3389516,15819891;15,0361977429753;90,0688127563854;3,77;1,37690e+12;27,9508557113967;5,11770726714400e-03;12,60;3,33;3,57;2,09183937001553;4,20510566840283;4,50057396436522
2005-09-01;8,0920;-9,27271107766803e-04;-2,29124999581116e-02;0,951604100357639;5235122,36991370;15,4709007773553;67,49687;3,33;10096400000000;29,9432000405939;0,006999943903772232;1,028080090221823;3376051,66745458;15,0322174389217;91,1694499794777;3,87;1,36350e+12;27,9410760392321;1,22199592668026e-02;11,92;3,33;3,77;2,09087591930550;4,21208122643298;4,51271986266732
2005-10-01;8,0845;-5,07271939562681e-04;-2,57222723243764e-02;0,952914531061316;5402479,99999971;15,5023686653665;67,76686;3,33;10175200000000;29,9509745030837;0,004000037335064377;1,041772358011422;3389366,99999935;15,0361537362573;91,3528895166597;4,13;1,36540e+12;27,9424685419306;2,01207243460710e-03;15,32;3,33;3,87;2,08994864819773;4,21607328488883;4,51472991359535
2005-11-01;8,0804;-1,26311113594957e-03;-2,97434636149445e-02;0,932746686769031;5150664,70637170;15,4546363335096;67,56356;3,33;10412580000000;29,9740358064652;-0,002999991441244299;1,051400823709489;3372131,12695139;15,0310554843441;90,6191313679315;4,31;1,37360e+12;27,9484561465297;-8,03212851405632e-03;12,06;3,33;4,13;2,08944137625817;4,21306878445304;4,50666535375862
2005-12-01;8,0702;-1,16545794606582e-03;-3,29397683905523e-02;0,879618733917801;4851138,09576003;15,3947238943052;67,83382;3,33;10727860000000;30,0038652118601;0,004000085253056618;1,048910457706375;3340965,45163167;15,0217703805586;90,2522522935675;4,45;1,39720e+12;27,9654913498791;-4,04858299595046e-03;12,07;3,33;4,31;2,08817826512222;4,21706089063598;4,50260855306300
2006-01-01;8,0608;-2,39717422258900e-03;-3,57649998671001e-02;0,865582759262510;4707889,99999889;15,3647503826031;68,71565;3,33;10738980000000;30,0049012284321;0,012999857593159136;1,046271749249271;3333266,00000096;15,0194631620865;90,9401505580001;4,56;1,37550e+12;27,9498384173110;7,62195121951126e-03;12,95;3,33;4,45;2,08701280717615;4,22997697532321;4,51020160397060
2006-02-01;8,0415;-3,05134589275058e-03;-3,80976730420488e-02;0,858503758522840;5077924,96747784;15,4404132651387;69,05923;3,33;10435710000000;29,9762546943922;0,005000025467269964;1,031664661750993;3391038,93145940;15,0366469018615;91,1235900951822;4,72;1,36200e+12;27,9399753236559;2,01714573878009e-03;12,34;3,33;4,56;2,08461563295357;4,23496454217481;4,51221671800262
2006-03-01;8,0170;-6,23694140591269e-05;-3,59122343704001e-02;0,939985275159531;5129185,37076227;15,4504574074150;68,43770;3,33;10673710000000;29,9988048246498;-0,008999955545406335;1,047705231704595;3456772,69026423;15,0558459632748;91,6280488224328;4,88;1,39470e+12;27,9637004543111;5,53598389531929e-03;11,39;3,33;4,72;2,08156428706081;4,22592384238098;4,51773743465930
2006-04-01;8,0165;2,86867101428889e-04;-3,84780213878360e-02;0,944187115454499;5267329,99999976;15,4770341507652;68,57458;3,33;10638910000000;29,9955391509853;0,002000067214415369;1,048313072038637;3460989,99999892;15,0570652332747;92,4076668554565;5,03;1,39360e+12;27,9629114430446;8,50850850850837e-03;11,59;3,33;4,88;2,08150191764676;4,22792191212390;4,52620994983159
2006-05-01;8,0188;-2,89739437382952e-03;-4,70047086127701e-02;0,984208263565359;5480865,90310477;15,5167736579572;68,50600;3,33;10921920000000;30,0217928949659;-0,001000079038034118;1,033233513649305;3491955,46520831;15,0659724424835;92,8662656984116;5,15;1,39210e+12;27,9618345143409;4,96277915632737e-03;16,44;3,33;5,03;2,08178878474818;4,22692133267317;4,53116045499144
2006-06-01;7,9956;-2,80547250788121e-03;-4,87057463009331e-02;1,022011225542399;5717953,10053583;15,5591214497559;68,16347;3,33;11234240000000;30,0499873735279;-0,004999999999999893;1,053284406065133;3560816,35484777;15,0855003896995;93,0497052355937;5,35;1,37900e+12;27,9523797147397;1,97530864197604e-03;13,08;3,33;5,15;2,07889139037435;4,22190879084962;4,53313381527662
2006-07-01;7,9732;-1,84537797870155e-03;-5,14041983606668e-02;0,952811033415199;5606470,00000000;15,5394318459368;67,95898;3,33;11265300000000;30,0527483206166;-0,002999993985048133;1,032856296285957;3463694,00000022;15,0578462075801;93,3248645413668;5,46;1,36860e+12;27,9448094354648;2,95712173484497e-03;14,95;3,33;5,35;2,07608591786647;4,21890428786238;4,53608657332750
2006-08-01;7,9585;-6,27712054038465e-03;-5,12767613901670e-02;0,995137217999720;5832162,85489548;15,5788984766455;68,16286;3,33;11484570000000;30,0720255112294;0,003000045027161891;1,030542282192656;3556593,57274611;15,0843137831558;93,5083040785488;5,38;1,37060e+12;27,9462697160981;1,96560196560158e-03;12,31;3,33;5,46;2,07424053988777;4,22189984173466;4,53805024602526
2006-09-01;7,9087;-3,73704347403159e-03;-5,16214346108681e-02;1,010480994453231;6168511,02127061;15,6349680411940;68,50367;3,33;11681410000000;30,0890198052207;0,004999936915792702;1,032316831142424;3573431,55893577;15,0890369130692;93,0497052355937;5,34;1,34740e+12;27,9291979254730;-4,90436488474721e-03;11,98;3,33;5,38;2,06796341934739;4,22688732047534;4,53313381527662
2006-10-01;7,8792;-4,52846323013079e-03;-5,34384775105679e-02;0,955769317689796;6362159,99999990;15,6658785002991;68,57217;3,33;11836000000000;30,1021668504665;0,000999946426228027;1,025595554786914;3557632,99999927;15,0846059940517;92,5452465083431;5,33;1,36030e+12;27,9387263795858;-5,42138984721507e-03;11,10;3,33;5,34;2,06422637587336;4,22788676728817;4,52769767636436
2006-11-01;7,8436;-4,45941591155741e-03;-5,82584537954314e-02;1,010969010024975;6190916,68576523;15,6385937250962;68,77789;3,33;12164500000000;30,1295429897986;0,003000050895282991;1,036691021210593;3526248,43540205;15,0757450975980;92,4076668554565;5,32;1,36850e+12;27,9447363654271;-1,48662041625447e-03;10,91;3,33;5,33;2,05969791264322;4,23088232701102;4,52620994983159
2006-12-01;7,8087;-3,99068942261360e-03;-6,67342100439674e-02;1,076727762910502;5987822,11125994;15,6052383165420;69,74078;3,33;12602810000000;30,1649409208947;0,013999993311804237;1,044057548638271;3522312,83122417;15,0746283861336;92,5452465083431;5,32;1,38770e+12;27,9586688163234;1,48883374689901e-03;11,56;3,33;5,32;2,05523849673167;4,24478522558416;4,52769767636436
2007-01-01;7,7776;-4,72984739753768e-03;-7,92105349962804e-02;0,923016881586438;5715929,99999926;15,5587675716307;70,22897;3,33;12848410000000;30,1842411842054;0,007000065098210939;1,025142743967362;3482005,99999978;15,0631191224563;92,8277433956034;5,32;1,36900e+12;27,9451016622349;3,05252725470706e-03;10,42;3,33;5,32;2,05124780730905;4,25176090396627;4,53074555411716
2007-02-01;7,7409;-8,65907221101914e-04;-8,56066079381488e-02;1,064062830835347;5788963,78248527;15,5714638667771;70,93126;3,33;12625810000000;30,1667642474478;0,010000004271741192;1,014304036435542;3533326,16198656;15,0777502407857;93,3244059425238;5,31;1,34750e+12;27,9292721397296;5,35036755987672e-03;15,42;3,33;5,32;2,04651795991152;4,26171123904889;4,53608165931051
2007-03-01;7,7342;-2,62815643149494e-03;-9,70312949421299e-02;1,096484226083815;6339508,95070402;15,6623118708435;70,71846;3,33;12788130000000;30,1795385128549;-0,003000087690533060;1,032846171518814;3603988,39864786;15,0975516786841;94,1741895985196;5,30;1,37840e+12;27,9519445221601;9,10569585108489e-03;14,64;3,33;5,31;2,04565205269041;4,25870664207419;4,54514614826919
2007-04-01;7,7139;-8,23982012350521e-03;-9,70851761831901e-02;1,099322629506862;6478159,99999949;15,6839470773895;70,64774;3,33;12767780000000;30,1779459259111;-0,001000021776492277;1,023920567590291;3613881,99999977;15,1002930987988;94,7859604550218;5,31;1,39230e+12;27,9619781718617;6,49616268650965e-03;14,22;3,33;5,30;2,04302389625892;4,25770611994231;4,55162130182760
2007-05-01;7,6506;-4,59843206199251e-03;-9,64453754335786e-02;1,055381110891217;6674606,22508100;15,7138207680132;70,85969;3,33;13027580000000;30,1980897645668;0,003000095969099670;1,017105542228008;3645298,13274805;15,1089487123292;95,3651707936741;5,31;1,38560e+12;27,9571543747546;6,11071867470447e-03;13,05;3,33;5,31;2,03478407613541;4,26070172460416;4,55771342577393
2007-06-01;7,6155;-5,50392456761495e-03;-1,04609406277766e-01;1,063735730485824;6918381,39686469;15,7496923980473;71,14313;3,33;13584740000000;30,2399682198677;0,004000017499370845;1,026585956843471;3719950,09516500;15,1292208108811;95,5499861273850;5,33;1,37080e+12;27,9464156269469;1,93797517660577e-03;16,23;3,33;5,31;2,03018564407342;4,26469376330335;4,55964952549930
2007-07-01;7,5737;-1,71794100820177e-03;-1,02069441858990e-01;1,069642180133574;6948209,99999894;15,7539946304113;71,78342;3,33;13623740000000;30,2428349751374;0,009000025722792904;1,012611944178304;3637993,00000004;15,1069427139242;95,5256803887084;5,32;1,36860e+12;27,9448094354648;-2,54377207801970e-04;23,52;3,33;5,33;2,02468171950581;4,27365353016817;4,55939511593213
2007-08-01;7,5607;-6,62179376108574e-03;-1,00980463887034e-01;1,048728931745825;7217663,00592703;15,7920417750826;72,64481;3,33;14099320000000;30,2771476851994;0,011999846204039821;1,013409931595904;3720461,12675551;15,1293581773723;95,3504956306995;5,49;1,37280e+12;27,9478735656801;-1,83390222708746e-03;23,38;3,33;5,32;2,02296377849760;4,28558194906114;4,55755953004760
2007-09-01;7,5108;-5,55408637373134e-03;-9,67318108154664e-02;1,077424742040335;7637385,42162697;15,8485658802712;72,86275;3,33;14259160000000;30,2884206231488;0,003000076674438246;1,019961648704971;3749602,51317866;15,1371603958429;95,6132727677128;5,46;1,35630e+12;27,9357815199151;2,75590740535914e-03;18,00;3,33;5,49;2,01634198473652;4,28857753448604;4,56031164690281
2007-10-01;7,4692;-9,34843951499431e-03;-9,00783480438205e-02;1,144408314430430;7866929,99999941;15,8781784553437;73,08134;3,33;14464930000000;30,3027482150777;0,003000024017759229;1,018773256549920;3740350,00000013;15,1346897478998;95,8178078516708;5,08;1,36940e+12;27,9453938036334;2,13919132812146e-03;18,53;3,33;5,46;2,01078789836279;4,29157306741176;4,56244855341902
2007-11-01;7,3997;-1,29351721600934e-02;-7,93976193568164e-02;1,090004438209950;7550363,81604438;15,8371063076198;73,59291;3,33;14800980000000;30,3257145107226;0,007000008483697862;1,025629148488001;3720740,38230764;15,1294332339480;96,3869290157781;4,97;1,37050e+12;27,9461967526893;5,93961787341568e-03;22,87;3,33;5,08;2,00143945884779;4,29854868957291;4,56837060130056
2007-12-01;7,3046;-1,64670143749266e-02;-6,65063405359159e-02;1,097302453072077;7289064,08912099;15,8018857129064;74,32883;3,33;15251920000000;30,3557265126964;0,009999876346783898;1,022285109978095;3689586,05998508;15,1210248308584;96,3222665789214;5,02;1,39490e+12;27,9638438440446;-6,70863129648036e-04;22,50;3,33;4,97;1,98850428668770;4,30849889799715;4,56769951304155
2008-01-01;7,1853;-1,11259203394061e-02;-4,95419810956639e-02;1,167375693375884;6937359,99999927;15,7524318566529;75,22079;4,14;15487260000000;30,3710388663957;0,012000188890367358;1,010076444681629;3657486,99999958;15,1122868575296;96,8010437709666;3,84;1,37590e+12;27,9501291783802;4,97057647260535e-03;26,20;3,33;5,02;1,97203727231277;4,32042765551296;4,57265777698232
