date;br_exchange;br_exchange_rate_h1;br_exchange_rate_h12;br_gap;br_gdp;br_gdp_log;br_inflation;br_interest;br_m1;br_m1_log;br_inflation_rate;us_gap;us_gdp;us_gdp_log;us_inflation;us_interest;us_m1;us_m1_log;us_inflation_rate;vix;br_interest_lag;us_interest_lag;br_exchange_log;br_inflation_log;us_inflation_log
1998-12-01;1,2087;0,494762830009466636;0,391664125435806310;0,840340619499982;239930,073824998;12,3881028008083;1458,20;39,41;50707266000;24,6493350508846;3,30260079812850e-03;1,031859246948067;2317742,02381979;14,6561040041171;75,1643503603440;5,14;1,12120e+12;27,7454206562370;-6,09756097560754e-04;24,42;44,88;5,24;0,189545401883274;7,28495807737233;4,31967705419463
1999-01-01;1,9824;0,040337615726575349;-0,095633072929506735;0,848766272583406;250667,999999950;12,4318846333985;1468,41;38,25;49957188000;24,6344322355917;7,00178302016186e-03;1,017632396471379;2293217,99999998;14,6454666292791;75,3477898975261;4,89;1,10390e+12;27,7298704799707;2,44051250762722e-03;26,25;39,41;5,14;0,684308231892741;7,29193546173297;4,32211459348807
1999-02-01;2,0640;-0,181624125637008693;-0,154966581059615804;0,860504020989948;243810,562874887;12,4041468210747;1483,83;41,00;47817257000;24,5906524363945;1,05011543097635e-02;1,015257750627491;2353679,41081257;14,6714903684082;75,4395096661171;4,90;1,08520e+12;27,7127854177312;1,21728545343869e-03;27,88;38,25;4,89;0,724645847619316;7,30238186190931;4,32333113865028
1999-03-01;1,7212;-0,036264362392270932;0,014592063282442003;0,885303486950793;278085,368502749;12,5356834264782;1500,15;46,00;45497048000;24,5409132816777;1,09985645255859e-02;1,025349222971978;2398791,53291266;14,6904756405523;75,6688090875947;4,91;1,09750e+12;27,7240559818957;3,03951367781208e-03;23,26;41,00;4,90;0,543021721982308;7,31332038209063;4,32636604234543
1999-04-01;1,6599;0,037425667829950493;0,084301722886123920;0,861290345267902;268708,900000005;12,5013839164964;1508,55;32,00;44075657000;24,5091734715288;5,59944005599422e-03;1,021132891354438;2388560,99999895;14,6862016505268;76,2191276991408;4,88;1,11360e+12;27,7386191265266;7,27272727272665e-03;25,07;46,00;4,91;0,506757359590037;7,31890420355860;4,33361245086620
1999-06-01;1,7687;0,011076551919077637;0,017097308204357953;0,841441387333974;274822,491740634;12,5238806836543;1515,95;21,00;45939541000;24,5505920428645;1,89679329579406e-03;1,036187447563790;2501671,22166774;14,7324695551665;76,2191276991408;5,13;1,09820e+12;27,7246935917912;0,00000000000000e+00;21,09;23,50;4,92;0,570244813458611;7,32379758412807;4,33361245086620
1999-07-01;1,7884;0,068448475212688376;-0,008084481490300721;0,821765629493326;274125,599999583;12,5213416744988;1532,47;19,50;48011511000;24,5947066316039;1,08974570401399e-02;1,017673311974444;2423832,99999966;14,7008607294084;76,4484271206184;5,24;1,09720e+12;27,7237825960099;3,00842358604148e-03;24,64;21,00;5,13;0,581321365377689;7,33463609176231;4,33661635820160
1999-08-01;1,9151;0,003336290432384703;-0,049505787510487509;0,859913073760107;286111,023116806;12,5641352071908;1541,05;19,50;47508989000;24,5841847721882;5,59880454429762e-03;1,019657524388116;2510231,94297451;14,7358857143982;76,6318666578004;5,41;1,09280e+12;27,7197643257629;2,39952009598010e-03;24,45;19,50;5,24;0,649769840590377;7,34021928125708;4,33901300404620
1999-09-01;1,9215;0,015850810735966059;-0,041765713166907248;0,854747434063965;286932,300531352;12,5670015802658;1545,83;19,00;46988943000;24,5731781556604;3,10178125304184e-03;1,013278686247995;2503095,37424473;14,7330386736611;76,9987457321645;5,50;1,08620e+12;27,7137064825472;4,78755236385386e-03;25,41;19,50;5,41;0,653106131022762;7,34331626191102;4,34378913252834
1999-10-01;1,9522;-0,015642661700505767;-0,022796552423119176;0,879011963460824;294207,999999865;12,5920422791654;1564,23;19,00;48580640000;24,6064909345794;1,19029906263950e-02;1,033296746557797;2525048,00000011;14,7417706304119;77,1363253850510;6,13;1,09510e+12;27,7218667992281;1,78677784395420e-03;22,20;19,00;5,50;0,668956941758728;7,35514896911670;4,34557431598370
1999-11-01;1,9219;-0,072104752739141298;0,019017760787803373;0,929173167864590;296760,784989277;12,6006816554990;1579,09;19,00;51580026000;24,6664003414708;9,49988173094751e-03;1,038790971477220;2501155,08486602;14,7322632170800;77,1821852693466;6,00;1,11300e+12;27,7380801882220;5,94530321047726e-04;24,18;19,00;6,13;0,653314280058222;7,36460401073138;4,34616866964161
1999-12-01;1,7882;0,007465631644153592;0,088976041603517686;0,941474602046949;278804,142810275;12,5382648171924;1588,56;19,00;62744441000;24,8623358213926;5,99712492638171e-03;1,039007105399970;2473386,56618470;14,7210988489600;77,1821852693466;6,05;1,14820e+12;27,7692166146799;0,00000000000000e+00;24,64;19,00;6,00;0,581209527319081;7,37058322447878;4,34616866964161
2000-01-01;1,8016;-0,018995892403533721;0,089510656456550874;0,873682960907790;276926,899999959;12,5315088514249;1598,41;19,00;56633254000;24,7598621761312;6,20058417686464e-03;1,029973906290319;2449138,99999961;14,7112470921838;77,4114846908241;5,95;1,12690e+12;27,7504916159047;2,97088532382572e-03;24,95;19,00;6,05;0,588675158963234;7,37676466413097;4,34913515060671
2000-02-01;1,7677;-0,012065481294950886;0,145425081352286933;0,923200959988668;290938,993211444;12,5808688788535;1600,49;19,00;54038049000;24,7129542464999;1,30129316007777e-03;1,018546299799120;2501461,41958951;14,7323856868810;77,8700835337793;6,01;1,09740e+12;27,7239648615713;5,92417061611483e-03;23,37;19,00;5,95;0,569679266559700;7,37806511134291;4,35504184232210
2000-03-01;1,7465;0,033445297211410985;0,212864738231519190;0,857004277536072;302922,524360270;12,6212323566153;1604,01;18,50;53255346000;24,6983640308630;2,19932645627274e-03;1,035793123723422;2567318,39899874;14,7583724876110;78,5121219139164;6,14;1,10890e+12;27,7343896489056;8,24499411071766e-03;24,11;19,00;6,01;0,557613785264750;7,38026202282099;4,36325303215249
2000-04-01;1,8059;0,010959164672682875;0,190053186812428776;0,865998708644010;292788,600000086;12,5872061258854;1610,75;18,50;53668551000;24,7060930244476;4,20196881565582e-03;1,039417007304063;2569475,99999920;14,7592125450319;78,5579817982119;6,28;1,12570e+12;27,7494261803072;5,84112149532467e-04;26,20;18,50;6,14;0,591059082476161;7,38445518801875;4,36383697377492
2000-05-01;1,8258;-0,014676125485874603;0,256304331370086014;0,877941897239404;311201,723786723;12,6481966104315;1610,91;18,50;52976100000;24,6931067053968;9,93326090330537e-05;1,019684601670404;2592555,87279959;14,7681547705603;78,6497015668029;6,71;1,10040e+12;27,7266948659968;1,16754232340899e-03;23,65;18,50;6,28;0,602018247148843;7,38455451569463;4,36500383505084
2000-06-01;1,7992;-0,014105237775581037;0,247348023006580431;0,898616202075052;309035,515209545;12,6412114852285;1614,62;17,50;54696730000;24,7250697639658;2,30304610437559e-03;1,051966404893469;2671768,97213242;14,7982513473753;79,0624405254625;6,73;1,10180e+12;27,7279663219850;5,24781341107872e-03;19,54;18,50;6,71;0,587342121662969;7,38685491385311;4,37023792667444
2000-07-01;1,7740;0,027027169192501588;0,314860113615985315;0,887864885332957;308895,799999831;12,6407592821805;1640,62;16,50;57077894000;24,7676827332892;1,61028601156930e-02;1,025341373551929;2578059,99999893;14,7625477360657;79,2458800626446;6,67;1,10280e+12;27,7288735160961;2,32018561484981e-03;20,74;17,50;6,73;0,573236883887388;7,40282949815630;4,37255542481480
2000-08-01;1,8226;0,011076364775964964;0,336182184997830036;0,934673459186974;321303,669165454;12,6801419647881;1662,11;16,50;56626345000;24,7597401732269;1,30987065865344e-02;1,016761783362944;2645888,62678096;14,7885175316075;79,2458800626446;6,61;1,09450e+12;27,7213187539093;0,00000000000000e+00;16,84;16,50;6,67;0,600264053079889;7,41584315854413;4,37255542481480
2000-09-01;1,8429;0,034819971479754130;0,370925302941833679;0,895607009129463;306466,973752664;12,6328652757065;1665,93;16,50;59451342000;24,8084240334197;2,29828350710859e-03;1,029086648613586;2668842,88331465;14,7971555594058;79,6586190213042;6,60;1,08880e+12;27,7160972882837;5,20833333333326e-03;20,57;16,50;6,61;0,611340417855854;7,41813880503733;4,37775024169191
2000-10-01;1,9082;0,026171651510416782;0,349421999012957230;0,949971775679972;320480,799999896;12,6775776471518;1668,26;16,50;60166406000;24,8203799936319;1,39861818923959e-03;1,024321045663875;2655678,99999964;14,7922109238406;79,7961986741907;6,67;1,09220e+12;27,7192151266645;1,72711571675266e-03;23,63;16,50;6,60;0,646160389335608;7,41953644607116;4,37947586765938
2000-11-01;1,9588;-0,002146471923426985;0,255056877694163076;0,924457083320327;317749,350379763;12,6690181446114;1673,60;16,50;63052800000;24,8672383075703;3,20093990145409e-03;1,033783590696515;2628766,03539026;14,7820251059862;79,8420585584863;6,65;1,09210e+12;27,7191235641501;5,74712643679254e-04;29,65;16,50;6,67;0,672332040846025;7,42273227387060;4,38005041521899
2000-12-01;1,9546;0,008000246497186780;0,171209188097550147;0,947512005688130;303760,562355196;12,6239950462182;1683,47;15,75;74352468000;25,0320827036527;5,89746653919709e-03;1,031983655082657;2596330,60373659;14,7696096999059;79,7961986741907;6,45;1,11170e+12;27,7369114911860;-5,74382538771845e-04;26,85;16,50;6,65;0,670185568922598;7,42861241842453;4,37947586765938
2001-01-01;1,9703;0,036918532492202338;0,204548132925527315;0,917090493321779;312469,799999808;12,6522631034880;1693,07;15,25;66549099000;24,9212058430032;5,70250732118782e-03;1,018096359664531;2562435,99999924;14,7564689265068;80,3006574014414;5,62;1,10040e+12;27,7266948659968;6,32183908046047e-03;22,02;15,75;6,45;0,678185815419785;7,43429872800018;4,38577780773666
2001-02-01;2,0444;0,055374175584281371;0,138203984771899102;0,923865267095468;307047,687408744;12,6347583480853;1700,86;15,25;68309887000;24,9473203514654;4,60110922761614e-03;1,007514381974280;2619534,99333659;14,7785073765259;80,6216765915100;5,26;1,08980e+12;27,7170153090954;3,99771559109108e-03;28,35;15,25;5,62;0,715104347911987;7,43888928448191;4,38976755369593
2001-03-01;2,1608;0,010633745792320570;0,072294831019488970;0,901020028459694;338283,292946202;12,7316389682292;1707,32;15,75;66032790000;24,9134172737814;3,79807861905146e-03;1,023010570133682;2680009,47655810;14,8013308885099;80,8051161286920;4,89;1,11120e+12;27,7364616283865;2,27531285551708e-03;28,64;15,25;5,26;0,770478523496269;7,44268016861143;4,39204028194693
2001-04-01;2,1839;0,077210309230340113;0,078269429412379465;0,901530524062684;323723,600000351;12,6876453442705;1717,22;16,25;65811791000;24,9100648537531;5,79856148818036e-03;1,010269300696659;2656364,00000028;14,7924688283811;81,1261353187606;4,53;1,12670e+12;27,7503141221165;3,97275822928500e-03;25,48;15,75;4,89;0,781112269288589;7,44846198314957;4,39600516961059
2001-05-01;2,3592;-0,023632433849380186;0,066412400137888516;0,916073931870714;341969,588878591;12,7424770906834;1724,26;16,75;65461974000;24,9047352613851;4,09964943338648e-03;1,005526357129232;2693186,56235498;14,8062356461692;81,4930143931247;4,02;1,11470e+12;27,7396064263420;4,52232899943472e-03;22,64;16,25;4,53;0,858322578518929;7,45255325191761;4,40051730360546
2001-06-01;2,3041;0,053406852833823848;0,210380710403641591;0,893238602324329;325513,447035773;12,6931590517153;1733,23;18,25;66395565000;24,9188960990294;5,20223168199685e-03;1,018047426084099;2748594,97096156;14,8266004194285;81,6305940460112;3,74;1,12630e+12;27,7499590400001;1,68823860438905e-03;19,06;16,75;4,02;0,834690144669549;7,45774199873973;4,40220411873693
2001-07-01;2,4305;0,048349240574346308;0,343792484816771160;0,911585533951795;332524,399999704;12,7144685198434;1756,28;19,00;67328517000;24,9328497134182;1,32988697403114e-02;0,994783786692402;2651331,00000033;14,7905723360211;81,4012946245336;3,66;1,13970e+12;27,7617861858081;-2,80898876404534e-03;21,62;18,25;3,74;0,888096997503373;7,47095321478670;4,39939117736032
2001-08-01;2,5509;0,045819482719968607;0,169307158741756725;0,919550465739926;344913,963838298;12,7510502847342;1768,57;19,00;67571709000;24,9364552264801;6,99774523424512e-03;0,995178638072417;2723992,63266450;14,8176092416460;81,4012946245336;3,48;1,14450e+12;27,7659889763390;0,00000000000000e+00;24,92;19,00;3,66;0,936446238077719;7,47792658942851;4,39939117736032
2001-09-01;2,6705;0,013316667550877681;0,377196866356735661;0,885783604811620;331457,286878160;12,7112542322767;1773,52;19,00;68485780000;24,9498919694237;2,79887140458124e-03;0,992689095341227;2727237,00210226;14,8187995675131;81,7681736988978;2,87;1,19360e+12;27,8079950663959;4,50704225352228e-03;31,93;19,00;3,48;0,982265720797688;7,48072155128570;4,40388809331395
2001-10-01;2,7063;-0,068193469808377372;0,297554474285075532;0,914542531824530;347037,599999957;12,7571884104073;1788,24;19,00;67524432000;24,9357553248903;8,29987820830902e-03;0,986318520512897;2711684,99999996;14,8130807708539;81,4930143931247;2,31;1,15920e+12;27,7787512279529;-3,36511497476200e-03;33,56;19,00;2,87;0,995582388348566;7,48898717491358;4,40051730360546
2001-11-01;2,5279;-0,085994161520039913;0,363412746120226005;0,908231143238108;346587,847109670;12,7558915924916;1800,94;19,00;70243399000;24,9752321763325;7,10195499485522e-03;0,988896981796605;2674226,07321839;14,7991705780286;81,3554347402381;2,03;1,16900e+12;27,7871697984185;-1,68823860439027e-03;23,84;19,00;2,31;0,927388918540188;7,49606402979591;4,39882763832033
2001-12-01;2,3196;0,041339191325163949;0,420611078556397122;0,892088845490925;321387,205392906;12,6804019225103;1812,65;19,00;85319761000;25,1696719293267;6,50215998311987e-03;0,986764317594676;2641897,92777017;14,7870081288632;81,0344155501696;1,83;1,20850e+12;27,8204010370899;-3,94588500563597e-03;23,80;19,00;2,03;0,841394757020148;7,50254514192521;4,39487394777050
2002-01-01;2,4175;-0,029425615661425875;0,377146487918919582;0,936719867229137;342296,699999845;12,7434331838053;1822,08;19,00;76291521000;25,0578276419320;5,20232808319299e-03;0,983098457548859;2631118,99999843;14,7829197889496;81,2178550873516;1,74;1,19180e+12;27,8064858852593;2,26372382569262e-03;21,09;19,00;1,83;0,882733948345312;7,50773398464962;4,39713511323364
2002-02-01;2,3474;-0,010534978168128761;0,417126142341469053;0,881887653721752;335853,474060487;12,7244302547251;1828,64;18,75;75679717000;25,0497760222539;3,60028099754128e-03;0,969618555011451;2672434,48428158;14,7985004068125;81,5388742774202;1,82;1,17830e+12;27,7950938376657;3,95256916996090e-03;21,59;19,00;1,74;0,853308332683887;7,51132780014929;4,40107989152465
2002-04-01;2,3617;0,065353279955849164;0,201528722783129277;0,956663340077476;367362,800000289;12,8141051945962;1854,33;18,50;76628516000;25,0622351159576;8,00169601165468e-03;0,967939758427359;2721841,99999982;14,8168194149540;82,4560719633304;1,87;1,19690e+12;27,8107559968257;5,59284116331060e-03;21,91;18,50;1,91;0,859381698700969;7,52527872381434;4,41226569048237
2002-05-01;2,5212;0,120335876416372889;0,162074597892140293;0,917013832975356;370282,235119357;12,8220207914580;1858,22;18,50;75674168000;25,0497026974099;2,09779273376376e-03;0,967990444878714;2757217,89115882;14,8297327188594;82,4560719633304;1,82;1,18600e+12;27,8016074165041;0,00000000000000e+00;19,98;18,50;1,87;0,924734978656818;7,52737431925337;4,41226569048237
2002-06-01;2,8436;0,186818627246953417;0,009659205778069557;0,896810736023415;361829,361467138;12,7989280025122;1866,02;18,50;81748036000;25,1269076219703;4,19756541206096e-03;0,992442058520299;2851968,02908926;14,8635198504567;82,5019318476259;1,81;1,19470e+12;27,8089162237696;5,56173526139903e-04;25,40;18,50;1,82;1,045070855073191;7,53156309946346;4,41282170940134
2002-07-01;3,4277;-0,126136085500668127;-0,145113635427989829;0,937485254886239;379794,499999907;12,8473855959493;1888,23;18,00;85044651000;25,1664422613942;1,19023375955243e-02;0,973346450662101;2751462,99999974;14,8276433281808;82,5936516162170;1,79;1,20040e+12;27,8136759505126;1,11172873818877e-03;32,03;18,50;1,81;1,231889482320144;7,54339516131964;4,41393282062676
2002-08-01;3,0215;0,253709190334947543;-0,018640304544387254;0,918951453992640;381158,779628761;12,8509713117274;1900,50;18,00;87907547000;25,1995514968825;6,49814906023094e-03;0,984449930563368;2838720,35113788;14,8588639280102;82,8688109219900;1,73;1,18230e+12;27,7984828098155;3,33148250971593e-03;32,64;18,00;1,79;1,105753396819476;7,54987228842930;4,41725876604303
2002-09-01;3,8941;-0,066325724520782448;-0,286988956096008829;0,946951261539056;377721,625440855;12,8419127626635;1914,18;18,00;90734433000;25,2312027581871;7,19810576164170e-03;0,972558765440783;2846401,31107227;14,8615660565008;83,0063905748766;1,76;1,18580e+12;27,8014387682197;1,66021029330454e-03;39,69;18,00;1,73;1,359462587154424;7,55704461147820;4,41891759971068
2002-10-01;3,6442;-0,002335197973226899;-0,243924924260658482;0,964612910094138;399333,200000092;12,8975514350998;1939,26;21,00;91473169000;25,2393115312534;1,31022160925305e-02;0,972729389478376;2824685,99999979;14,8539077659425;83,1439702277631;1,73;1,19660e+12;27,8105053179023;1,65745856353539e-03;31,14;18,00;1,76;1,293136862633641;7,57006173599040;4,42057368620566
2002-11-01;3,6357;-0,028795829083868796;-0,209471183226832114;0,985308800221489;398482,414829547;12,8954186478311;1997,83;22,00;94597962000;25,2729017694318;3,02022420923445e-02;0,980037504339935;2794082,34706859;14,8430142911881;83,1439702277631;1,39;1,20530e+12;27,8177496145407;0,00000000000000e+00;27,50;21,00;1,73;1,290801664660414;7,59981687050347;4,42057368620566
2002-12-01;3,5325;-0,002125399312313592;-0,201303119981656176;0,978428835449844;385215,911000942;12,8615592638707;2039,78;25,00;110334243000;25,4267801683344;2,09977825941146e-02;0,972889010798383;2746703,19935063;14,8259119138635;82,9605306905811;1,34;1,24550e+12;27,8505581716486;-2,20628792057320e-03;28,62;22,00;1,39;1,262005835576546;7,62059723788552;4,41836496084610
2003-01-01;3,5250;0,010554038761123596;-0,181436841886648992;0,975943875900690;397241,600000448;12,8922999388021;2085,68;25,50;94977783000;25,2769088380388;2,25024267322946e-02;0,975942629035534;2743733,99999971;14,8248303243534;83,3274097649451;1,29;1,22550e+12;27,8343700399146;4,42233278054061e-03;31,17;25,00;1,34;1,259880436264232;7,64285022014984;4,42277754384697
2003-02-01;3,5624;-0,060787797603615523;-0,201250997048058045;0,992891660670745;396029,738078787;12,8892445835756;2118,43;26,50;93602937000;25,2623275981428;1,57023129147329e-02;0,964503555982645;2799586,08016742;14,8449821357061;83,9694481450823;1,27;1,22550e+12;27,8343700399146;7,70500825536624e-03;29,63;25,50;1,29;1,270434475025356;7,65843052727383;4,43045302012531
2003-03-01;3,3523;-0,148736255937641948;-0,142249895906551904;0,945457673766097;416560,163445099;12,9397861802054;2144,49;26,50;89822584000;25,2211022728406;1,23015629499204e-02;0,968526724357341;2853876,89282595;14,8641889411292;84,4739068723329;1,23;1,24510e+12;27,8502369639048;6,00764609502979e-03;29,15;26,50;1,27;1,209646677421740;7,67065704085443;4,43644269226606
2003-04-01;2,8890;0,025899155064860180;0,018824811414322573;0,997628313741117;418987,300000334;12,9455958881832;2165,29;26,50;87410599000;25,1938823822782;9,69927581849306e-03;0,967191925603008;2831412,99999896;14,8562864382999;84,2904673351509;1,24;1,25960e+12;27,8618153261733;-2,17155266015157e-03;21,21;26,50;1,23;1,060910421484098;7,68030958065788;4,43426877836644
2003-05-01;2,9648;-0,032079515697697847;0,053680149463623872;0,971439963618521;429914,381975824;12,9713413561603;2178,50;26,50;86231763000;25,1803044270223;6,10079943102315e-03;0,963966933609116;2880079,81506964;14,8733285652940;84,1528876822644;1,22;1,26660e+12;27,8673572610287;-1,63220892274152e-03;19,47;26,50;1,24;1,086809576548958;7,68639184555750;4,43263523593948
2003-06-01;2,8712;0,032045786040894031;0,078831008734301822;0,999413824355477;422615,567747633;12,9542182215065;2175,23;26,00;88466315000;25,2058876950366;-1,50103282074820e-03;0,995421227514879;2972066,57105508;14,9047680839818;84,2446074508554;1,04;1,28470e+12;27,8815463439840;1,08991825613036e-03;19,52;26,50;1,22;1,054730060851260;7,68488968505839;4,43372456066593
2003-07-01;2,9647;0,000337245382934448;0,020465768474009716;1,018665631989321;439349,799999702;12,9930511857053;2179,58;24,50;87050128000;25,1897499735788;1,99978852810956e-03;0,986011156444169;2886905,00000018;14,8756955519728;84,3363272194464;1,05;1,28790e+12;27,8840341008450;1,08873162765355e-03;19,49;26,00;1,04;1,086775846892154;7,68688747667125;4,43481270005512
2003-08-01;2,9657;-0,014639461216674032;-0,011087302279775058;0,992065016591690;438673,830446234;12,9915114328704;2186,99;22,00;87318737000;25,1928309044832;3,39973756411771e-03;0,990507276081439;2978367,72163519;14,9068859639971;84,6573464095150;1,08;1,29220e+12;27,8873673080705;3,80641653072344e-03;18,63;24,50;1,05;1,087113092275089;7,69028144819261;4,43861189051360
2003-09-01;2,9226;-0,023261692685432100;-0,022421533005682059;1,054149281679292;450417,214310358;13,0179295751269;2204,05;20,00;88450654000;25,2057106515328;7,80067581470445e-03;0,995557516321359;3005438,88322616;14,9159341662774;84,9325057152881;1,08;1,28620e+12;27,8827132506472;3,25027085590501e-03;22,72;22,00;1,08;1,072473631058415;7,69805185604089;4,44185689065693
2003-10-01;2,8554;0,032118543060599469;0,000105058570249561;1,044372450670131;462371,600000150;13,0441241757693;2210,44;19,00;88533279000;25,2066443521756;2,89920827567425e-03;1,001486747198828;2994399,00000044;14,9122541016157;84,8407859466971;1,10;1,28880e+12;27,8847326688092;-1,07991360691118e-03;16,10;20,00;1,08;1,049211938372983;7,70094686971764;4,44077639352318
2003-11-01;2,9486;-0,020627765838692858;-0,077065502944239972;1,030127399307127;453754,290884854;13,0253111210120;2217,96;17,50;95230124000;25,2795621572622;3,40203760337299e-03;1,018937824046103;2986186,28429639;14,9095076410350;84,6114865252195;1,11;1,29390e+12;27,8886820292683;-2,70270270270312e-03;16,32;19,00;1,10;1,081330481433582;7,70434313348259;4,43807003192543
2003-12-01;2,8884;0,017740878782693592;-0,084785506944183742;1,063335043253643;440307,810524826;12,9952293306845;2229,49;16,50;112765870000;25,4485795593046;5,19847066673873e-03;1,016620480402690;2946680,58192490;14,8961898683073;84,5197667566285;1,10;1,33250e+12;27,9180779929864;-1,08401084010823e-03;18,31;17,50;1,11;1,060702715594889;7,70952813874686;4,43698543312063
2004-01-01;2,9401;-0,009260116400285456;-0,113743723295740340;1,003907276296832;444783,499999938;13,0053429259066;2246,43;16,50;101206857000;25,3404323484214;7,59815024960875e-03;1,004843537445610;2924602,00000061;14,8886689610141;84,9325057152881;1,06;1,30180e+12;27,8947690380847;4,88334237655996e-03;16,63;16,50;1,10;1,078443594377583;7,71709756844317;4,44185689065693
2004-02-01;2,9130;-0,001786696462109383;-0,115905294052861874;1,025202785823952;443516,181557955;13,0024895661044;2260,13;16,50;102857652000;25,3566118498889;6,09856527913188e-03;1,004800311926597;2999692,42408041;14,9140203160698;85,3911045582432;1,05;1,30670e+12;27,8985259909415;5,39956803455688e-03;14,55;16,50;1,06;1,069183477977298;7,72317761273589;4,44724193328782
2004-03-01;2,9078;0,012338451383232529;-0,087042641351698591;1,047562604428474;489227,320641663;13,1005825288270;2270,75;16,25;101282219000;25,3411767046599;4,69884475671756e-03;1,013029548254019;3041797,66676340;14,9279592363623;85,9414231697893;1,05;1,33790e+12;27,9221223364260;6,44468313641200e-03;16,74;16,50;1,05;1,067396781515188;7,72786545238232;4,45366593824917
2004-04-01;2,9439;0,060754493114161479;-0,151318321226425079;1,030334308910222;481794,999999738;13,0852739913584;2279,15;16,00;101821601000;25,3464881091233;3,69921831993847e-03;1,005039750659702;3032385,99999995;14,9248603263484;86,2165824755624;1,08;1,34320e+12;27,9260759427097;3,20170757737492e-03;17,19;16,25;1,05;1,079735232898421;7,73155784542113;4,45686253127480
2004-06-01;3,1067;-0,026319454219398075;-0,279315968683288895;1,061660022368454;493540,647257132;13,1093604997265;2307,03;16,00;104182650000;25,3694114456840;7,09805000065500e-03;1,015755407526701;3140306,43684622;14,9598309444750;86,9962005085861;1,46;1,34770e+12;27,9294205517215;3,17292437863603e-03;14,34;16,00;1,20;1,133561069585562;7,74371626199037;4,46586444538582
2004-07-01;3,0260;-0,031215825370850325;-0,236073780313969861;1,051122744841827;505252,299999950;13,1328131874573;2328,02;16,00;104856804000;25,3758614848928;9,09827787241602e-03;1,012304656298506;3069687,99999955;14,9370864857342;86,8586208556996;1,57;1,33880e+12;27,9227948062836;-1,58144438587204e-03;15,32;16,00;1,46;1,107241615366164;7,75277339987972;4,46428174919683
2004-08-01;2,9330;-0,025973691942581034;-0,216136111771928707;1,069090912899896;514543,268387946;13,1510349286560;2344,08;16,00;107417168000;25,3999858572706;6,89856616352080e-03;1,016337237933507;3163117,65317565;14,9670686983003;86,9044807399951;1,68;1,35260e+12;27,9330497820873;5,27983104540386e-04;15,29;16,00;1,57;1,076025789995314;7,75964827980733;4,46480959296733
2004-09-01;2,8578;-0,000735101109500480;-0,251914470301850213;1,083943756010055;518627,346025530;13,1589408811738;2351,82;16,25;111720476000;25,4392658386659;3,30193508753984e-03;1,015424762494718;3171270,74761976;14,9696429322849;87,0879202771771;1,86;1,34910e+12;27,9304588193912;2,11081794195200e-03;13,34;16,00;1,68;1,050052098052733;7,76294477547766;4,46691818626309
2004-10-01;2,8557;-0,045052018453890064;-0,236832433794666453;1,063846374818744;525920,400000100;13,1729051494699;2362,17;16,75;111602434000;25,4382086966916;4,40084700359722e-03;1,033889451021289;3190520,99999968;14,9756947843092;87,5465191201322;2,04;1,35140e+12;27,9321622080645;5,26592943654536e-03;16,27;16,25;1,86;1,049316996943232;7,76733596707170;4,47217029917655
2004-11-01;2,7299;-0,028347769838636627;-0,212993399936198036;1,059237181819183;525203,557483221;13,1715411949659;2378,47;17,25;115140420000;25,4694182639206;6,90043476972435e-03;1,040099138241256;3151258,87074588;14,9633125724730;87,5923790044278;2,26;1,37100e+12;27,9465615165087;5,23834468308948e-04;13,24;16,75;2,04;1,004264978489342;7,77421270280141;4,47269399649148
2004-12-01;2,6536;-0,011217337568863006;-0,125809015236998500;1,052072021373928;506966,162609236;13,1361995399304;2398,92;17,75;129659697000;25,5881791398095;8,59796423751424e-03;1,039202862547441;3120421,76586474;14,9534787320164;87,2713598143592;2,45;1,40150e+12;27,9685642075513;-3,66492146596875e-03;13,29;17,25;2,26;0,975917208650706;7,78277391505565;4,46902234274695
2005-01-01;2,6240;-0,011421687157406990;-0,169357178207227621;1,008109617040278;499710,400000164;13,1217840096035;2412,83;18,25;120494681000;25,5148714478240;5,79844263251794e-03;1,033176294232340;3111328,99999904;14,9505605240648;87,4547993515412;2,61;1,36150e+12;27,9396081490602;2,10194429847554e-03;12,82;17,75;2,45;0,964699871081843;7,78855561142334;4,47112208105122
2005-02-01;2,5942;0,027075956239053900;-0,194952062339519006;0,989414150673139;492658,396257338;13,1075713046529;2427,07;18,75;119527456000;25,5068119392500;5,90178338299840e-03;1,026893153496360;3175079,64807628;14,9708432760026;87,9592580787919;2,77;1,35500e+12;27,9348225702602;5,76822233875274e-03;12,08;18,25;2,61;0,953278183924436;7,79444004750268;4,47687373089419
2005-03-01;2,6654;-0,051937228491493959;-0,204889917114330466;1,015801589546812;533211,790674069;13,1866739800843;2441,87;19,25;118560874000;25,4986923702619;6,09788757637797e-03;1,026212710433401;3206333,19454785;14,9806385351818;88,6471563432245;2,97;1,38170e+12;27,9543357410090;7,82064650677694e-03;14,02;18,75;2,77;0,980354140163490;7,80051941820038;4,48466395465913
2005-04-01;2,5305;-0,051698954917663742;-0,192018689117735342;1,030367762437322;535557,399999824;13,1910633526677;2463,11;19,50;115498041000;25,4725194057255;8,69825174968364e-03;1,039085163044221;3232050,99999949;14,9886274782014;89,2433348390662;3,09;1,36940e+12;27,9453938036334;6,72529746508066e-03;15,31;19,25;2,97;0,928416911671996;7,80918005810581;4,49136673819675
